1000845,"<PresetColor><id><color 0 128 0><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>","<PresetColor><id><color 0 128 0><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>","<PresetColor><id><color 0 128 0><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>"
1000830,<DescribeForEditor>,<DescribeForEditor>,<DescribeForEditor>
1000219,&Views,&Views,&Widoki
1000180,&Actions,&Actions,&Działania
1000181,&Edit,&Edit,&Edycja
1000182,&Cut,&Cut,&Wytnij
1000183,&Copy,&Copy,&Kopiuj
1000184,&Paste,&Paste,&Wklej
1000185,&Duplicate,&Duplicate,&Duplikuj
1000186,&Reload,&Reload,&Przeładuj
1000220,Refresh,Refresh,Odśwież
1000223,&Navigate,&Navigate,&Nawiguj
1000224,Edit in &New Window,Edit in &New Window,Edytuj w &nowym oknie
1000225,&Home,&Home,&Strona główna
1000226,&Back,&Back,&Wstecz
1000227,&Forward,&Forward,&Dalej
1000228,Exit Application,Exit Application,Wyjdź z programu
1000229,Misc,Misc,Różne
1000230,Home,Home,Strona główna
1000231,Previous,Previous,Poprzednia
1000232,Next,Next,Następna
1000233,Copy,Copy,Kopiuj
1000234,Cut,Cut,Wytnij
1000235,Paste,Paste,Wklej
1000236,Duplicate,Duplicate,Duplikuj
12070,Hide/show internal names of properties,Hide/show internal names of properties,Pokaż/ukryj wewnętrzne nazwy właściwości
1000140,Hide/show all properties with default values,Hide/show all properties with default values,Ukryj/pokaż wszystkie właściwości o domyślnych wartościach
1000756,(<count> objects),(<count> objects),(liczba obiektów: <count>)
382402598842,AI Think,AI Think,Myślenie SI
115837567446,Play State Animation,Play State Animation,Odtwórz animację stanu
111060602383,Play State Animation (Compensated),Play State Animation (Compensated),Odtwórz animację stanu (skompensowaną)
749081088941,Attach/Detach Object at selected SPot,Attach/Detach Object at selected SPot,Przyłącz/odłącz obiekt w wybranym punkcie.
412566026877,Save Animation Speed,Save Animation Speed,Zapisz szybkość animacji
829522779120,Menu,Menu,Menu
880746921689,Toggle Hex Shapes,Toggle Hex Shapes,Włącz/wyłącz sześciokąty
508734065564,Use as filter,Use as filter,Użyj jako filtr
161964752558,Save,Save,Zapisz
903761036148,Debug,Debug,Debugowanie
12214,Start Register,Start Register,Rozpocznij rejestr
12215,Continue Register,Continue Register,Kontynuuj rejestr
12216,Stop Register,Stop Register,Zatrzymaj rejestr
911432559058,Light model,Light model,Model oświetlenia
733835524561,Lower Gain,Lower Gain,Mniejsze wzmocnienie
623390947398,Save,Save,Zapisz
400353986243,Open Folder,Open Folder,Otwórz folder
186760604064,Test,Test,Test
487939677892,Help,Help,Pomoc
306015437757,Upload to Paradox for Desktop,Upload to Paradox for Desktop,Prześlij do Paradox (PC)
234002557625,Login to publish to Paradox,Login to publish to Paradox,"Zaloguj się, by publikować na witrynie Paradox"
342669996355,Upload to Paradox for Desktop,Upload to Paradox for Desktop,Prześlij do Paradox (PC)
339539320225,Upload to Paradox for all platforms,Upload to Paradox for all platforms,Prześlij do Paradox (wszystkie platformy)
379115369068,Login to publish to Paradox,Login to publish to Paradox,"Zaloguj się, by publikować na witrynie Paradox"
196944632345,Upload to Paradox for all platforms,Upload to Paradox for all platforms,Prześlij do Paradox (wszystkie platformy)
672683736395,Unpublish from Paradox,Unpublish from Paradox,Usuń z witryny Paradox
749908082179,Login to unpublish from Paradox,Login to unpublish from Paradox,"Zaloguj się, by usunąć z witryny Paradox"
997911637712,Unpublish from Paradox,Unpublish from Paradox,Usuń z witryny Paradox
455809784082,Upload to Steam,Upload to Steam,Wyślij na Steam
749974209361,Uploading to Steam is unavailable,Uploading to Steam is unavailable,Wysyłanie na Steam jest niedostępne.
1000757,Upload to Steam,Upload to Steam,Wyślij na Steam
833734167742,Delete Item,Delete Item,Usuń element
1000872,Cut,Cut,Wytnij
1000873,Copy,Copy,Kopiuj
1000874,Paste,Paste,Wklej
1000871,Duplicate,Duplicate,Duplikuj
1000249,Redo,Redo,Ponów
449598530168,Cheats,Чыты,Cheaty
1000862,New Attribute,New Attribute,Nowa cecha
888280433864,File,File,Plik
1000143,New Mod,Новы мод,Nowy mod
885629433849,Load,Load,Obciążenie
327465361219,Edit,Edit,Edycja
408637015506,Delete Mod,Delete Mod,Usuń mod
238591151127,Exit,Exit,Wyjście
886349881945,Cheats,Чыты,Cheaty
791482327441,Help,Дапамога,Pomoc
12071,Delete,Выдаліць,Usuń
398847925161,New,Новы,Nowy
189839898492,Copy,Капіяваць,Kopiuj
1000746,Undo,Адмяніць,Cofnij
1000222,Redo,Паўтарыць,Ponów
377547327617,New Prg,New Prg,Nowy Prg
301269983303,Save,Захаваць,Zapisz
876718755482,Move Up,Move Up,Przesuń w górę
882087082346,Move Down,Move Down,Przesuń w dół
102133798674,Move Out,Move Out,Oddal
978910231685,Move In,Move In,Przybliż
505747953509,Delete,Выдаліць,Usuń
1000250,Redo,Паўтарыць,Ponów
1000251,Prg,Prg,Prg
298035641454,Object,Аб'ект,Obiekt
167400996647,Move,Рухаць,Przesuń
382567554252,Slot,Slot,Gniazdo
283142739680,Game,Гульня,Gra
699872370171,Condition,Умова,Warunek
699377786748,Play,Гуляць,Odtwórz
870588944932,New Sample,New Sample,Nowa próbka
294879472859,Rollover Mode,Rollover Mode,Tryb wskazania
464156353043,Inspect Focused Window,Inspect Focused Window,Sprawdź aktywne okno
437848878733,Toggle Focus Logging,Toggle Focus Logging,Włącz/wyłącz rejestrowanie aktywności
986049161052,Toggle Rollover Logging,Toggle Rollover Logging,Włącz/wyłącz rejestrowanie wskazywania
741286422920,Toggle Context Logging,Toggle Context Logging,Włącz/wyłącz rejestrowanie kontekstu
12217,<NodeColor><class> <color 128 128 128><Id><PlacementText>,<NodeColor><class> <color 128 128 128><Id><PlacementText>,<NodeColor><class> <color 128 128 128><Id><PlacementText>
1000252,New Update Available,New Update Available,Dostępna nowa aktualizacja
1000253,Download & Install,Спампаваць у ўсталяваць,Pobierz i zainstaluj
1000254,Cancel,Скасаваць,Anuluj
1000255,Download error,Памылка спампоўкі,Błąd pobierania
1000256,"Download failed, please try again later.","Памылка спампоўкі, паўтарыце спробу пазьней.",Pobieranie nie powiodło się. Spróbuj ponownie później.
1000257,Connected to <host>:<port>,Падключаны да <host>:<port>,Połączono z <host>:<port>
1000258, game <game>, гульня <game>, gra <game>
1000259,<newline>sent <events_sent_ps> received <events_received_ps>,<newline>адпраўлены <events_sent_ps> атрыманы <events_received_ps>,<newline>wysłano <events_sent_ps> odebrano <events_received_ps>
1000260,<newline>Advance limit <advance>(<more>),<newline>Advance limit <advance>(<more>),<newline>Powiększ limit <advance>(<more>)
3568,Shadows,Цені,Cienie
3569,Textures,Тэкстуры,Tekstury
3570,Anisotropy,Анізатрапія (AF),Anizotropia
3571,Effects,Эфэкты,Efekty
3572,Lights,Свет,Światła
3573,Postprocessing,Постапрацоўка (PP),Postprocesing
3574,Bloom,Свячэньне,Bloom
8034,Eye Adaptation,Адаптацыя вачэй,Adaptacja oka
10075,SSAO,SSAO,SSAO
12362,Reflections,Адбіткі,Odbicia
3575,Antialiasing,Згладжваньне (AA),Wygładzanie krawędzi
3576,View Distance,Далёкасьць прамалёўкі,Odległość wyświetlania
7772,Object Detail,Дэтальнасьць аб'ектаў,Szczegóły obiektu
3577,Resolution Percent,Разьдзяленьне Адсотак,Procent rozdzielczości
3578,Framerate Counter,FPS лічыльнік,Licznik klatek
3579,Master Volume,Агульная гучнасьць,Głośność ogólna
3580,Music,Музыка,Muzyka
3581,Sounds,Гукі,Dźwięki
7811,Voice,Голас,Głos
3582,Mute when Minimized,Без гуку пры згортваньні,Wyciszenie po minimalizacji
3592,Hint Notifications,Апавяшчэньні падказкі,Wskazówki
7544,Display Area Margin,Display Area Margin,Wyświetl margines obszaru.
1000102,Language,Мова,Język
3562,Fullscreen Mode,Поўнаэкранны рэжым,Tryb pełnego ekranu
3563,Refresh Rate,Хуткасьць абнаўленьня,Częstotliwość odświeżania
3564,Vsync,Верт. Сінхраніз.,Synchronizacja pionowa
9714,Frame Rate Limit,Ліміт FPS,Limit liczby klatek na sekundę
3565,UI Scale,Маштаб інтэрфэйсу,Skala UI
3566,Brightness,Яскравасьць,Jaskrawość
1000618,Idle,Бяздзейны,Bezczynność
3025,Andorra,Andorra,Andora
3026,United Arab Emirates,United Arab Emirates,Zjednoczone Emiraty Arabskie
3027,Afghanistan,Afghanistan,Afganistan
3028,Antigua and Barbuda,Antigua and Barbuda,Antigua i Barbuda
3029,Anguilla,Anguilla,Anguilla
3030,Albania,Albania,Albania
3031,Armenia,Armenia,Armenia
3032,Angola,Angola,Angola
3033,Antarctica,Antarctica,Antarktyka
3034,Argentina,Argentina,Argentyna
3035,American Samoa,American Samoa,Samoa Amerykańskie
3036,Austria,Austria,Austria
3037,Australia,Australia,Australia
3038,Aruba,Aruba,Aruba
3039,Aland Islands,Aland Islands,Wyspy Alandzkie
3040,Azerbaijan,Azerbaijan,Azerbejdżan
3041,Bosnia and Herzegovina,Bosnia and Herzegovina,Bośnia i Hercegowina
3042,Barbados,Barbados,Barbados
3043,Bangladesh,Bangladesh,Bangladesz
3044,Belgium,Belgium,Belgia
3045,Burkina Faso,Burkina Faso,Burkina Faso
3046,Bahrain,Bahrain,Bahrajn
3047,Burundi,Burundi,Burundi
3048,Benin,Benin,Benin
3049,Saint Barthelemy,Saint Barthelemy,Saint Barthelemy
3050,Bermuda,Bermuda,Bermudy
3051,Brunei Darussalam,Brunei Darussalam,Brunei Darussalam
3052,"Bolivia, Plurinational State of","Bolivia, Plurinational State of","Boliwia, Wielonarodowe Państwo"
3053,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius i Saba"
3054,Bahamas,Bahamas,Bahamy
3055,Bhutan,Bhutan,Bhutan
3056,Bouvet Island,Bouvet Island,Wyspa Bouveta
3057,Botswana,Botswana,Botswana
3058,Belarus,Belarus,Białoruś
3059,Belize,Belize,Belize
3060,Canada,Canada,Kanada
3061,Cocos (Keeling) Islands,Cocos (Keeling) Islands,Wyspy Kokosowe
3062,"Congo, the Democratic Republic of the","Congo, the Democratic Republic of the",Demokratyczna Republika Kongo
3063,Central African Republic,Central African Republic,Republika Środkowoafrykańska
3064,Congo,Congo,Kongo
3065,Switzerland,Switzerland,Szwajcaria
3066,Cote d'Ivoire,Cote d'Ivoire,Wybrzeże Kości Słoniowej
3067,Cook Islands,Cook Islands,Wyspy Cooka
3068,Chile,Chile,Chile
3069,Cameroon,Cameroon,Kamerun
3070,Colombia,Colombia,Kolumbia
3071,Costa Rica,Costa Rica,Kostaryka
3072,Cuba,Cuba,Kuba
3073,Cabo Verde,Cabo Verde,Republika Zielonego Przylądka
3074,Curacao,Curacao,Curacao
3075,Christmas Island,Christmas Island,Wyspa Bożego Narodzenia
3076,Cyprus,Cyprus,Cypr
3077,Czechia,Czechia,Czechy
3078,Djibouti,Djibouti,Dżibuti
3079,Denmark,Denmark,Dania
3080,Dominica,Dominica,Dominika
3081,Dominican Republic,Dominican Republic,Republika Dominikany
3082,Algeria,Algeria,Algieria
3083,Ecuador,Ecuador,Ekwador
3084,Estonia,Estonia,Estonia
3085,Egypt,Egypt,Egipt
3086,Western Sahara,Western Sahara,Sahara Zachodnia
3087,Eritrea,Eritrea,Erytrea
3088,Spain,Spain,Hiszpania
3089,Ethiopia,Ethiopia,Etiopia
3090,Finland,Finland,Finlandia
3091,Fiji,Fiji,Fidżi
3092,Falkland Islands (Malvinas),Falkland Islands (Malvinas),Falklandy (Malwiny)
3093,"Micronesia, Federated States of","Micronesia, Federated States of",Mikronezja
3094,Faroe Islands,Faroe Islands,Wyspy Owcze
3095,Gabon,Gabon,Gabon
3096,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej
3097,Grenada,Grenada,Grenada
3098,Georgia,Georgia,Gruzja
3099,French Guiana,French Guiana,Gujana Francuska
3100,Guernsey,Guernsey,Guernsey
3101,Ghana,Ghana,Ghana
3102,Gibraltar,Gibraltar,Gibraltar
3103,Greenland,Greenland,Grenlandia
3104,Gambia,Gambia,Gambia
3105,Guinea,Guinea,Gwinea
3106,Guadeloupe,Guadeloupe,Gwadelupa
3107,Equatorial Guinea,Equatorial Guinea,Gwinea Równikowa
3108,Greece,Greece,Grecja
3109,South Georgia and the South Sandwich Islands,South Georgia and the South Sandwich Islands,Georgia Południowa i Sandwich Południowy
3110,Guatemala,Guatemala,Gwatemala
3111,Guam,Guam,Guam
3112,Guinea-Bissau,Guinea-Bissau,Gwinea-Bissau
3113,Guyana,Guyana,Gujana
3114,"Hong Kong, SAR of China","Hong Kong, SAR of China","Hongkong, region ChRL"
3115,Heard Island and McDonald Islands,Heard Island and McDonald Islands,Wyspy Heard i McDonalda
3116,Honduras,Honduras,Honduras
3117,Croatia,Croatia,Chorwacja
3118,Haiti,Haiti,Haiti
3119,Hungary,Hungary,Węgry
3120,Indonesia,Indonesia,Indonezja
3121,Ireland,Ireland,Irlandia
3122,Israel,Israel,Izrael
3123,Isle of Man,Isle of Man,Wyspa Man
3124,British Indian Ocean Territory,British Indian Ocean Territory,Brytyjskie Terytorium Oceanu Indyjskiego
3125,Iraq,Iraq,Irak
3126,"Iran, Islamic Republic of","Iran, Islamic Republic of",Islamska Republika Iranu
3127,Iceland,Iceland,Islandia
3128,Italy,Italy,Włochy
3129,Jersey,Jersey,Jersey
3130,Jamaica,Jamaica,Jamajka
3131,Jordan,Jordan,Jordania
3132,Kenya,Kenya,Kenia
3133,Kyrgyzstan,Kyrgyzstan,Kirgistan
3134,Cambodia,Cambodia,Kambodża
3135,Kiribati,Kiribati,Kiribati
3136,Comoros,Comoros,Komory
3137,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts i Nevis
3138,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of",Korea Północna
3139,"Korea, Republic of","Korea, Republic of",Korea Południowa
3140,Kuwait,Kuwait,Kuwejt
3141,Cayman Islands,Cayman Islands,Kajmany
3142,Kazakhstan,Kazakhstan,Kazachstan
3143,Lao People's Democratic Republic,Lao People's Democratic Republic,Laos
3144,Lebanon,Lebanon,Liban
3145,Saint Lucia,Saint Lucia,Saint Lucia
3146,Liechtenstein,Liechtenstein,Liechtenstein
3147,Sri Lanka,Sri Lanka,Sri Lanka
3148,Liberia,Liberia,Liberia
3149,Lesotho,Lesotho,Lesotho
3150,Lithuania,Lithuania,Litwa
3151,Luxembourg,Luxembourg,Luksemburg
3152,Latvia,Latvia,Łotwa
3153,Libya,Libya,Libia
3154,Morocco,Morocco,Maroko
3155,Monaco,Monaco,Monaco
3156,"Moldova, Republic of","Moldova, Republic of",Mołdawia
3157,Montenegro,Montenegro,Czarnogóra
3158,Saint Martin (French part),Saint Martin (French part),Saint-Martin
3159,Madagascar,Madagascar,Madagaskar
3160,Marshall Islands,Marshall Islands,Wyspy Marshalla
